cod_cliente_maestro,canal,subcanal,sucursal,dia_visita,id_geografia_fk,fecha_inicio_validez,fecha_fin_validez
2233,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2236,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2238,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2240,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2247,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2249,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2250,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2251,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2260,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
22658432,MAY-REVISAR,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
2267,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2269,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2270,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2273,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2278,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
228,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2282,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2288,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2289,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2295,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2298,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2300,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23017,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23025,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23028,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2304,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2306,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2312,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23123,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2314,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23140,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23161612,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
23188282,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
232,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2320,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2322,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23232,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23233,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
23234005,MAY-REVISAR,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
2327,SSM,SSM,N.A.,N.A.,,2025-08-27,9999-12-31
2330,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23315,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
23338,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
23339,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2335,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23353,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23384,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2339,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
2341,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2344,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2346,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2350,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2357,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2358,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2359,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23615,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23629,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23648,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2367,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23696151,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
237,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2372,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23726,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2373,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
23730,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23738,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2374,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23759,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
238,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23810,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23840,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2388,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2391,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2394,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
23983,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2399,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2400,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24005,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2404,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24069,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
69874,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2411,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24125,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2413,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
24191,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
242,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24212,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2428,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
24282,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2430,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2433,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2434,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24350,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24354,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2436,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24387,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2439,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24406,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2441,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2446,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24460,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2448,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24490,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2452,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2455,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2457,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2461,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24628,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2463,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2465,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2468,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
247,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2470,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24700235,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
24733564,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
2476,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2477,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24774,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24790,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
24796,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2483,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2485,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
250,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25001,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
25012,SSM,SSM,CEIBA II,CEIBA II,,2025-08-27,9999-12-31
25016,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25022,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25033952,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
2504,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25050,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2509,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2511,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
2512,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2513,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2515,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25180,CHARCUTERIA,CHARCUTERIA,N.A.,N.A.,,2025-08-27,9999-12-31
25252,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2532,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25324,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25329,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2533,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
25372,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25388,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2542,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2543,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2544,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25448,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25452,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
25479,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
2548,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25487,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2549,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25491,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25536,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25553,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25571,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25579,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2558,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2559,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
256,SSM,SSM,CEDI,CEDI,,2025-08-27,9999-12-31
25603,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
25611,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2566,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2567,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
25671,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25672,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25673,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25674,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25679,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
25680,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25713,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
25715,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2572,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2574,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2577,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25809,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2581,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25827,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25836,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2588,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2594,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
25955,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25958,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25963,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25964,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25971,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25973,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25976,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25979,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2598,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25989,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
25995,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
260,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26003,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26005,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2601,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
26011,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26018,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26022,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26028,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26029,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2603,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26030,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26035,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26041,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26049,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2606,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26062,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26065,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26075,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26077,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26081,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26082,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2609,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26100,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26104,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26112,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26113,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26122,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26124,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
26128,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26131,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26134,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26138,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26141,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2615,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26151,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26162,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26163,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26166,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26168,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2617,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26176,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26177,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2618,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26193,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26197,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2620,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26204,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26208,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2621,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26212,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26215,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26225,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2623,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26242,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26248,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26249,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26253,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26255,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26264,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2627,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2628,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26284,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26285,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2629,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26293,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26299,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2630,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26306,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26307,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
26320,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26328,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26332,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26336,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26356,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26361,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26367,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26368,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26372,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26378,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26384,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26386,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2639,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
26395,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
264,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
26404,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26406,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2641,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26412,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26418,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2642,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2643,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26432,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2644,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
26441,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2645,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26454,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26464,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26479,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26486,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26492,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26497,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26518,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26520,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26523,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26528,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26530,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26539,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26545,CHARCUTERIA,CHARCUTERIA,N.A.,N.A.,,2025-08-27,9999-12-31
26549,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26561,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26564,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26566,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26578,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26590,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26611,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26623,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26645,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26664,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26668,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26672,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26673,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26675,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26683,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26684,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2669,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26700,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
26709,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2671,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26718,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2673,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
2675,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26755,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26758,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2676,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26773,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26774,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2678,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
26782,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26783,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26788,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26789,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26794,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26799,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26802,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2683,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26842,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
2687,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
26951,PS,VETERINARIA,N.A.,N.A.,,2025-08-27,9999-12-31
26962,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
2697,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
270,PS,VETERINARIA,N.A.,N.A.,,2025-08-27,9999-12-31
2700,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27000,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27002,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27012,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27016,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27019,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2702,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27037,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27040,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27059,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2706,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
27063,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2707,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27072,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27075,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2708,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27080,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27092,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27093,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27094,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27096,PS,PET SHOP,N.A.,N.A.,,2025-08-27,9999-12-31
2710,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27103,MAY,MAY,N.A.,N.A.,,2025-08-27,9999-12-31
27109,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27116,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27138,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2714,MM,MM,N.A.,N.A.,,2025-08-27,9999-12-31
27140,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27146,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27155,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27156,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2716,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27166,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2717,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27175,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27179,TAT,DROGUERIA,N.A.,N.A.,,2025-08-27,9999-12-31
27180,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27185,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
2719,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27195,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
27199,TAT,TAT,N.A.,N.A.,,2025-08-27,9999-12-31
