codigo_erp,referencia,categoria_gestion,subcategoria_1_gestion,subcategoria_2_gestion,descripcion_guia,clasificacion_py,equivalencia_py,peso_neto
0109075B06,CO01681A,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(P.E CAJA) JABON PROTEX MACADAMIAX110GRX24DPX3U,N.A.,N.A.,330
0109075B07,CO01681A,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(21%) JABON PROTEX MACADAMIAX110GRX24DPX3U,N.A.,N.A.,330
0109075B08,CO01681A,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(P.E CAJA) JABON PROTEX MACADAMIAX110GRX24DPX3U,N.A.,N.A.,330
0109080A00,FCO92082,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,JABON PROTEX LIMP/PROFX110GRX24DPX3U,N.A.,N.A.,330
0109080B01,FCO92082,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(15%) JABON PROTEX  LIMP/PROFUNDA 110GRX3U,N.A.,N.A.,330
0109080B02,FCO92082,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(TPR) JABON PROTEX LIMP/PROFX110GRX24DPX3U,N.A.,N.A.,330
0109080B03,FCO92082,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(25%) JABON PROTEX LIMP/PROFX110GRX24DPX3U,N.A.,N.A.,330
0109080B04,FCO92082,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(10.5%) JABON PROTEX LIMP/PROFX110GRX24DPX3U,N.A.,N.A.,330
0109080B05,FCO92082,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(20%) JABON PROTEX LIMP/PROFX110GRX24DPX3U,N.A.,N.A.,330
0109080B06,FCO92082,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(P.E CAJA) JABON PROTEX LIMP/PROFX110GRX24DPX3U,N.A.,N.A.,330
0109080B07,FCO92082,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(21%) JABON PROTEX LIMP/PROFX110GRX24DPX3U,N.A.,N.A.,330
0109080B08,FCO92082,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(P.E CAJA) JABON PROTEX LIMP/PROFX110GRX24DPX3U,N.A.,N.A.,330
0109085A00,61047046,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,JABON PROTEX OMEGA3X110GRX24DPX3U,N.A.,N.A.,330
0109085B01,61047046,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(15%) JABON  PROTEX OMEGA3 110GR X3U,N.A.,N.A.,330
0109085B02,61047046,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(TPR) JABON PROTEX OMEGA3X110GRX24DPX3U,N.A.,N.A.,330
0109085B03,61047046,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(25%) JABON PROTEX OMEGA3X110GRX24DPX3U,N.A.,N.A.,330
0109085B04,61047046,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(10.5%) JABON PROTEX OMEGA3X110GRX24DPX3U,N.A.,N.A.,330
0109085B05,61047046,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,P.E. JABON PROTEX OMEGA3X110GRX24DPX3U,N.A.,N.A.,330
0109085B06,61047046,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(P.E CAJA) JABON PROTEX OMEGA3X110GRX24DPX3U,N.A.,N.A.,330
0109085B07,61047046,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(21%) JABON PROTEX OMEGA3X110GRX24DPX3U,N.A.,N.A.,330
0109085B08,61047046,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(P.E CAJA) JABON PROTEX OMEGA3X110GRX24DPX3U,N.A.,N.A.,330
0109090A00,61027657,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,JABON PROTEX CARBON 110GX24DPX3U,N.A.,N.A.,330
0109090B01,61027657,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(15%) JABON  PROTEX CARBON 110G X3U,N.A.,N.A.,330
0109090B02,61027657,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(TPR) JABON PROTEX CARBON 110GX24DPX3U,N.A.,N.A.,330
0109090B03,61027657,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(25%) JABON PROTEX CARBON 110GX24DPX3U,N.A.,N.A.,330
0109090B04,61027657,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(10.5%) JABON PROTEX CARBON 110GX24DPX3U,N.A.,N.A.,330
0109090B05,61027657,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(21%) JABON PROTEX CARBON 110GX24DPX3U,N.A.,N.A.,330
0109090B06,61027657,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(P.E CAJA) JABON PROTEX CARBON 110GX24DPX3U,N.A.,N.A.,330
0109090B07,61027657,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(P.E CAJA) JABON PROTEX CARBON 110GX24DPX3U,N.A.,N.A.,330
0109095A00,CO02046A,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,JABON PROTEX AVENA X110GRX12DPX6U,N.A.,N.A.,660
0109095B01,CO02046A,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,(TPR) JABON PROTEX AVENA X110GRX12DPX6U,N.A.,N.A.,660
0109110A00,CO01879A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM AVENA AZUCAR MORENAX120GRX72U,N.A.,N.A.,120
0109110B01,CO01879A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JABON  PALM AVENA AZUCAR MORENAX120GRX72U,N.A.,N.A.,120
0109110B02,CO01879A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALM AVENA AZUCAR MORENA 120G,N.A.,N.A.,120
0109110B03,CO01879A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(EX) JABON PALM AVENA AZUCAR MORENAX120GRX72U,N.A.,N.A.,120
0109110B04,CO01879A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.30%) P.E JABON PALM AVENA AZUCAR MORENAX120GRX72U,N.A.,N.A.,120
0109110B05,CO01879A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,BONIF JABON PALM AVE AZUCA MOREX120GRX72U,N.A.,N.A.,120
0109111A00,61021607,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM AVENA AZUCAR MORENAX110GRX72U,N.A.,N.A.,110
0109111B01,61021607,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JAB. PALM AVENA AZUCAR MORENAX110GRX72U,N.A.,N.A.,110
0109111B02,61021607,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JAB. PALM AVENA AZUCAR MORENAX110GRX72U,N.A.,N.A.,110
0109111B03,61021607,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALM AVENA AZUCAR MORENAX110GRX72U,N.A.,N.A.,110
0109111B04,61021607,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BONIF) JABON PALM AVENA AZUCAR MORENAX110GRX72U,N.A.,N.A.,110
0109111B05,61021607,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JABON PALM AVENA AZUCAR MORENAX110GRX72U,N.A.,N.A.,110
0109111B06,61021607,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(P.E CAJA) JABON PALM AVENA AZUCAR MORENAX110GRX72U,N.A.,N.A.,110
0109112A00,61021606,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM GRANADA X110GRX72U,N.A.,N.A.,110
0109112B01,61021606,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALM GRANADA X110GRX72U,N.A.,N.A.,110
0109112B02,61021606,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JABON PALM GRANADA X110GRX72U,N.A.,N.A.,110
0109112B03,61021606,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BONIF) JABON PALM GRANADA X110GRX72U,N.A.,N.A.,110
0109112B04,61021606,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11%) JABON PALM GRANADA X110GRX72U,N.A.,N.A.,110
0109112B05,61021606,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14%) JABON PALM GRANADA X110GRX72U,N.A.,N.A.,110
0109112B06,61021606,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(P.E MM CAJA) JABON PALM GRANADA X110GRX72U,N.A.,N.A.,110
0109112B07,61021606,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(PE) JABON PALM GRANADA X110GRX72U,N.A.,N.A.,110
0109113A00,61021601,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM CARBON X110GRX72U,N.A.,N.A.,110
0109113B01,61021601,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALM CARBON X110GRX72U,N.A.,N.A.,110
0109113B02,61021601,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14%) JABON PALM CARBON X110GRX72U,N.A.,N.A.,110
0109113B03,61021601,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BONF) JABON PALM CARBON X110GRX72U,N.A.,N.A.,110
0109113B04,61021601,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15.3%) JABON PALM CARBON X110GRX72U,N.A.,N.A.,110
0109113B05,61021601,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(21.3%) JABON PALM CARBON X110GRX72U,N.A.,N.A.,110
0109113B06,61021601,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(P.E CAJA) JABON PALM CARBON X110GRX72U,N.A.,N.A.,110
0109114A00,61038595,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM MANDARINA Y ROMERO X110GRX72U,N.A.,N.A.,110
0109114B01,61038595,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BONIF MM) JABON PALM MANDARINA Y ROMERO X110GRX72U,N.A.,N.A.,110
0109114B02,61038595,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(21.3%) JABON PALM MANDARINA Y ROMERO X110GRX72U,N.A.,N.A.,110
0109114B03,61038595,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BONF TAT) JABON PALM MANDARINA Y ROMERO X110GRX72U,N.A.,N.A.,110
0109114B04,61038595,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15.3%) JABON PALM MANDARINA Y ROMERO X110GRX72U,N.A.,N.A.,110
0109114B05,61038595,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALM MANDARINA Y ROMERO X110GRX72U,N.A.,N.A.,110
0109114B06,61038595,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JABON PALM MANDARINA Y ROMERO X110GRX72U,N.A.,N.A.,110
0109114B07,61038595,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(PE CAJA) JABON PALM MANDARINA Y ROMERO X110GRX72U,N.A.,N.A.,110
0109115A00,CO01874A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM ALOE OLIVAX120GRX72U,N.A.,N.A.,120
0109115B01,CO01874A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JABON PALM ALOE OLIVAX120GRX72U,N.A.,N.A.,120
0109115B02,CO01874A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALMOLIVE ALOE OLIVAX120GR,N.A.,N.A.,120
0109115B03,CO01874A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BONIF) JABON PALM ALOE OLIVAX120GRX72U,N.A.,N.A.,120
0109116A00,61021604,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM ALOE OLIVAX110GRX72U,N.A.,N.A.,110
0109116B01,61021604,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JABON PALM ALOE OLIVAX110GRX72U,N.A.,N.A.,110
0109116B02,61021604,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALM ALOE OLIVAX110GRX72U,N.A.,N.A.,110
0109116B03,61021604,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALM ALOE OLIVAX110GRX72U,N.A.,N.A.,110
0109116B04,61021604,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14%) JABON PALM ALOE OLIVAX110GRX72U,N.A.,N.A.,110
0109116B05,61021604,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15.3%) JABON PALM ALOE OLIVAX110GRX72U,N.A.,N.A.,110
0109116B06,61021604,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(P.E CAJA) JABON PALM ALOE OLIVAX110GRX72U,N.A.,N.A.,110
0109117A00,61021608,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM ALOE OLIVAX110GRX24DPX3U,N.A.,N.A.,330
0109117B01,61021608,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JABON PALM ALOE OLIVAX110GRX24DPX3U,N.A.,N.A.,330
0109117B02,61021608,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(20%) JABON PALM ALOE OLIVAX110GRX24DPX3U,N.A.,N.A.,330
0109117B03,61021608,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(10.5%) JABON PALM ALOE OLIVAX110GRX24DPX3U,N.A.,N.A.,330
0109117B04,61021608,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(21%) JABON PALM ALOE OLIVAX110GRX24DPX3U,N.A.,N.A.,330
0109117B05,61021608,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(TPR 5%) JABON PALM ALOE OLIVAX110GRX24DPX3U,N.A.,N.A.,330
0109120A00,61009677,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM CARBONX120GRX72U,N.A.,N.A.,120
0109120B01,61009677,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14%) JABON PALM CARBONX120GRX72U,N.A.,N.A.,120
0109120B02,61009677,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALMOLIVE CARBONX120GR,N.A.,N.A.,120
0109120B03,61009677,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(EX) JABON PALM CARBONX120GRX72U,N.A.,N.A.,120
0109120B04,61009677,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BON) JABON PALM CARBONX120GRX72U,N.A.,N.A.,120
0109125A00,CO01876A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM POMEGRANADAX120GRX72U,N.A.,N.A.,120
0109125B01,CO01876A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JABON PALM POMEGRANADAX120GRX72U,N.A.,N.A.,120
0109125B02,CO01876A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALMOLIVE POMEGRANADA 120G,N.A.,N.A.,120
0109125B03,CO01876A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.30%) P.E JABON PALM POMEGRANADAX120GRX72U,N.A.,N.A.,120
0109130A00,CO01875A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM YOGURTH&FRUTX120GRX72U,N.A.,N.A.,120
0109130B01,CO01875A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JABON PALM YOGURTH&FRUTX120GRX72U,N.A.,N.A.,120
0109130B02,CO01875A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALMOLIVE YOGURT&FRUTAS 120G,N.A.,N.A.,120
0109130B03,CO01875A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(EX) JABON PALM YOGURTH&FRUTX120GRX72U,N.A.,N.A.,120
0109130B04,CO01875A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.30%) P.E JABON PALM YOGURTH&FRUTX120GRX72U,N.A.,N.A.,120
0109130B05,CO01875A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,TAT JABON  PALM YOGURTH&FRUTX120GRX72U,N.A.,N.A.,120
0109130B06,CO01875A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,BONIF JABON PALM YOGURTH&FRUTX120GRX72U,N.A.,N.A.,120
0109135A00,61021558,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM SANDIA & LYCHEEX110GRX72U,N.A.,N.A.,110
0109135B01,61021558,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JABON PALM SANDIA&LYCHEEX110GRX72U,N.A.,N.A.,110
0109135B02,61021558,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALMOLIVE SANDIA&LYCHEEX110GR,N.A.,N.A.,110
0109135B03,61021558,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(EX) JABON PALM SANDIA & LYCHEEX120GRX72U,N.A.,N.A.,110
0109135B04,61021558,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,TAT JABON  PALM SANDIA & LYCHEEX120GRX72U,N.A.,N.A.,110
0109135B05,61021558,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BONF) JABON PALM SANDIA & LYCHEEX110GRX72U,N.A.,N.A.,110
0109135B06,61021558,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JABON PALM SANDIA & LYCHEEX110GRX72U,N.A.,N.A.,110
0109135B07,61021558,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14%) JABON PALM SANDIA & LYCHEEX110GRX72U,N.A.,N.A.,110
0109150A00,CO01883A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB.PALM POMEGRANADAX120GRX24DPX3U,N.A.,N.A.,360
0109150B01,CO01883A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JABON  PALMOLIVE POMEGRANADA 120GR X3U,N.A.,N.A.,360
0109151A00,61021611,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB.PALM POMEGRANADAX110GRX24DPX3U,N.A.,N.A.,330
0109151B01,61021611,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JAB.PALM POMEGRANADAX110GRX24DPX3U,N.A.,N.A.,330
0109151B02,61021611,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(20%) JAB.PALM POMEGRANADAX110GRX24DPX3U,N.A.,N.A.,330
0109151B03,61021611,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(10.5%) JAB.PALM POMEGRANADAX110GRX24DPX3U,N.A.,N.A.,330
0109151B04,61021611,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(21%) JAB.PALM POMEGRANADAX110GRX24DPX3U,N.A.,N.A.,330
0109151B05,61021611,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(TPR 5%) JAB.PALM POMEGRANADAX110GRX24DPX3U,N.A.,N.A.,330
0109155A00,CO01882A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB.PALM AVENA&AZUCARX120GRX24DPX3U,N.A.,N.A.,360
0109155B01,CO01882A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JABON  PALMOLIVE AVENA&AZUCAR 120GR X3U,N.A.,N.A.,360
0109156A00,61021610,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB.PALM AVENA&AZUCARX110GRX24DPX3U,N.A.,N.A.,330
0109156B01,61021610,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JAB.PALM AVENA&AZUCARX110GRX24DPX3U,N.A.,N.A.,330
0109156B02,61021610,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(20%) JAB.PALM AVENA&AZUCARX110GRX24DPX3U,N.A.,N.A.,330
0109156B03,61021610,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(10.5%) JAB.PALM AVENA&AZUCARX110GRX24DPX3U,N.A.,N.A.,330
0109156B04,61021610,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(21%) JAB.PALM AVENA&AZUCARX110GRX24DPX3U,N.A.,N.A.,330
0109160A00,CO01881A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB.PALM YOGURT&FRUTAX120GRX24DPX3U,N.A.,N.A.,360
0109160B01,CO01881A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JABON PALMOLIVE  YOGURT&FRUTA 120GR X3U,N.A.,N.A.,360
0109161A00,61038594,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB PALM MANDARINA Y ROMERO X110GRX24DPX3U,N.A.,N.A.,110
0109161B01,61038594,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(20%) JAB PALM MANDARINA Y ROMERO X110GRX24DPX3U,N.A.,N.A.,110
0109161B02,61038594,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(TPR 5%) JAB PALM MANDARINA Y ROMERO X110GRX24DPX3U,N.A.,N.A.,110
0109165A00,CO01886A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB.PALM JAZMIN MANTECA CACAOX120GRX24DPX3U,N.A.,N.A.,360
0109165B01,CO01886A,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(20%) JAB.PALM JAZMIN MANTECA CACAOX120GRX24DPX3U,N.A.,N.A.,360
0109170A00,61021559,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM SANDIA & LYCHEE 3UX24DX110GR,N.A.,N.A.,330
0109170B01,61021559,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JABON PALM SANDIA & LYCHEE 3UX24DX110GR,N.A.,N.A.,330
0109170B02,61021559,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(20%) JABON PALM SANDIA & LYCHEE 3UX24DX110GR,N.A.,N.A.,330
0109170B04,61021559,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(10.5%) JABON PALM SANDIA & LYCHEEX120GRX24DPX3U,N.A.,N.A.,330
0109170B05,61021559,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(21%) JABON PALM SANDIA & LYCHEE 3UX24DX110GR,N.A.,N.A.,330
0109175A00,61009709,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM CARBONX120GRX24DPX3U,N.A.,N.A.,360
0109175B01,61009709,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JABON PALMOLIVE  CARBON 120GR X3U,N.A.,N.A.,360
0109176A00,61021602,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JABON PALM CARBONX110GRX24DPX3U,N.A.,N.A.,330
0109176B01,61021602,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JABON PALM CARBONX110GRX24DPX3U,N.A.,N.A.,330
0109176B02,61021602,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(20%) JABON PALM CARBONX110GRX24DPX3U,N.A.,N.A.,330
0109176B03,61021602,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(10.5%) JABON PALM CARBONX110GRX24DPX3U,N.A.,N.A.,330
0109176B04,61021602,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(21%) JABON PALM CARBONX110GRX24DPX3U,N.A.,N.A.,330
0109180A00,MX06871A,JABONES DE TOCADOR,JABONES DE TOCADOR,PROTEX,JABON PROTEX PRO HIDRATA COCOX90GRX24DPX3U,N.A.,N.A.,270
0109185A00,61030857,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB.PALM BANANA&AGUACATE X110GRX72U,N.A.,N.A.,110
0109185B01,61030857,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JAB.PALM BANANA&AGUACATE X110GRX72U,N.A.,N.A.,110
0109185B02,61030857,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JAB.PALM BANANA&AGUACATEX110GRX72U,N.A.,N.A.,110
0109185B03,61030857,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BONF) JAB.PALM BANANA&AGUACATE X110GRX72U,N.A.,N.A.,110
0109185B04,61030857,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(11.3%) JAB.PALM BANANA&AGUACATE X110GRX72U,N.A.,N.A.,110
0109185B05,61030857,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(14.3%) JAB.PALM BANANA&AGUACATE X110GRX72U,N.A.,N.A.,110
0109186A00,61030856,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB.PALM BANANA&AGUACATE 3UX24DX110GR,N.A.,N.A.,330
0109186B01,61030856,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(15%) JAB.PALM BANANA&AGUACATE 3UX24DX110GR,N.A.,N.A.,330
0109186B02,61030856,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(20%) JAB.PALM BANANA&AGUACATE 3UX24DX110GR,N.A.,N.A.,330
0109186B03,61030856,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(10.5%) JAB.PALM BANANA&AGUACATE 3UX24DX110GR,N.A.,N.A.,330
0109186B04,61030856,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(21%) JAB.PALM BANANA&AGUACATE 3UX24DX110GR,N.A.,N.A.,330
0109186B05,61030856,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(TPR 5%) JAB.PALM BANANA&AGUACATE 3UX24DX110GR,N.A.,N.A.,330
0109190A00,61044096,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,JAB. PALM OLIVA & ALOE X75GRX24DPX3U,N.A.,N.A.,225
0109190B01,61044096,JABONES DE TOCADOR,JABONES DE TOCADOR,NATURALS,(BONF) JAB. PALM OLIVA & ALOE X75GRX24DPX3U,N.A.,N.A.,225
0112001A00,61022824,JABONES INTIMOS,JABONES INTIMOS,PROTEX,JAB. PROTEX LIQ INT DELIC CARE DPACKX140MLX6U,N.A.,N.A.,140
0112001B01,61022824,JABONES INTIMOS,JABONES INTIMOS,PROTEX,(TPR 30%) JAB. PROTEX LIQ INT DELIC CARE DPACKX140MLX6U,N.A.,N.A.,140
0112002A00,BR02396A,JABONES INTIMOS,JABONES INTIMOS,PROTEX,JAB. PROTEX LIQ INTIMO DELIC CAREX200MLX6U,N.A.,N.A.,200
0112002B01,BR02396A,JABONES INTIMOS,JABONES INTIMOS,PROTEX,(TPR 30%) JAB. PROTEX LIQ INTIMO DELIC CAREX200MLX6U,N.A.,N.A.,200
0112004A00,BR03788A,JABONES INTIMOS,JABONES INTIMOS,PROTEX,JAB. PROTEX LIQ INTIMO SOFT FLORALX200MLX6U,N.A.,N.A.,200
0112004B01,BR03788A,JABONES INTIMOS,JABONES INTIMOS,PROTEX,(TPR) JAB. PROTEX LIQ INTIMO SOFT FLORALX200MLX6U,N.A.,N.A.,200
0115001A00,61020685,JABONES LIQUIDOS MANOS,JABONES LIQUIDOS MANOS,PROTEX,JABON PROTEX LIQ ALOE DPACKX180MLX48U,N.A.,N.A.,180
